id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43630792,"Fronsac - 76m², rive droite",72691486,Arnaud,Bordeaux,La Bastide,44.84385,-0.55867,Entire home/apt,130,90,0,,,83,87,0,"Available with a mobility lease only (""bail mobilité"")"
43631081,Superbe Appartement avec terrasse et Balcon,49538741,Lucie,Bordeaux,Bordeaux Sud,44.83275,-0.57322,Entire home/apt,60,2,34,2021-09-02,1.94,6,0,21,330630046687D
43631629,"Bourg - 55m², rive droite",9382960,Kareen,Bordeaux,La Bastide,44.84241,-0.55844,Entire home/apt,88,90,0,,,82,364,0,"Available with a mobility lease only (""bail mobilité"")"
43631633,"Bourg - 55m², rive droite",72691486,Arnaud,Bordeaux,La Bastide,44.84224,-0.557,Entire home/apt,88,90,0,,,83,364,0,"Available with a mobility lease only (""bail mobilité"")"
43631844,"Blaye - Studio top 22m², rive droite",9382960,Kareen,Bordeaux,La Bastide,44.8434,-0.55774,Entire home/apt,82,90,1,2021-01-29,0.09,82,103,1,"Available with a mobility lease only (""bail mobilité"")"
43631845,"Blaye - 22m² studio top, rive droite",72691486,Arnaud,Bordeaux,La Bastide,44.8443,-0.55826,Entire home/apt,82,90,0,,,83,103,0,"Available with a mobility lease only (""bail mobilité"")"
43632049,"Clémenceau - 220m² haut standing, Bordeaux centre",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84153,-0.57875,Entire home/apt,430,3,5,2021-10-14,0.93,82,358,5,33063005825B6
43632053,"Clémenceau - 220m² haut standing, Triangle d'or",72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84169,-0.57868,Entire home/apt,430,3,1,2021-11-03,0.77,83,358,1,33063005825B6
43632505,Appartement confortable à proximité de Bordeaux,67794496,Bertrand & Antoine,Villenave-d'Ornon,Villenave-d'Ornon,44.77046,-0.58356,Entire home/apt,81,1,59,2021-11-28,3.42,1,358,43,
43634290,Bordeaux: charmante maison rénovée avec goût,331642182,Isabelle,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82284,-0.59469,Entire home/apt,100,3,8,2021-08-19,0.47,1,254,4,33063005338EB
43634314,Appartement de charme au cœur de Bordeaux,10433606,Dorothee,Bordeaux,Centre ville (Bordeaux),44.83909,-0.57201,Entire home/apt,65,5,17,2021-09-06,0.99,1,174,8,330630045697E
43634798,Apartment in Bordeaux Center -Gambetta / Meriadeck,150734480,Julie,Bordeaux,Centre ville (Bordeaux),44.83983,-0.58376,Entire home/apt,38,365,19,2020-12-30,1.06,1,89,2,
43638551,Luxueux studio NEUF à Bordeaux\Le Bouscat,108578830,Alexandre,Le Bouscat,Le Bouscat,44.86162,-0.59372,Entire home/apt,55,4,66,2021-12-10,3.72,1,342,56,
43641012,Appartement cosy avec mezzanine 🌳,348489038,Anne-Esther,Bordeaux,Nansouty - Saint Gens,44.81567,-0.57244,Entire home/apt,21,365,8,2020-06-30,0.44,1,0,0,
43647563,Belle maison avec piscine !,93820028,Lisa,Pessac,France Alouette,44.79584,-0.6634,Entire home/apt,200,2,1,2020-12-26,0.09,1,0,1,
43650551,"Gradignan, Lumineux T4 de 76m2, Bordeaux Métropole",190070328,Anthony,Gradignan,Gradignan,44.78879,-0.60531,Entire home/apt,80,2,12,2020-08-15,0.66,1,0,0,
43651451,Duplex 70 m²  proche centre Bordeaux+vélos+parking,104398749,Marion,Bgles,Bgles,44.81655,-0.54799,Entire home/apt,60,4,18,2021-11-07,1.03,1,7,8,
43654034,Une promenade sur les Quais de Bordeaux,277322219,Alix,Bordeaux,Bordeaux Maritime,44.85749,-0.56038,Entire home/apt,45,365,15,2020-09-04,0.83,2,174,0,
43654125,Maison entière.Hôte Christophe,57764384,Christophe,Ambars-et-Lagrave,Ambars-et-Lagrave,44.94651,-0.48796,Entire home/apt,140,7,0,,,1,0,0,
43659124,Studio/2 pers/balcon,348668284,Guillaume,Bordeaux,Nansouty - Saint Gens,44.81526,-0.57343,Entire home/apt,80,365,1,2020-06-22,0.06,1,0,0,
43660275,Maison Familiale Bordelaise 200m2 + Jardin/Jacuzzi,25854756,Manon,Bordeaux,Caudran,44.83874,-0.60021,Entire home/apt,150,5,8,2021-08-29,0.45,1,9,6,330630054482D
43660980,🍇🌞Belle maison bordelaise 🏡 avec jardin🌞🍇,847478,Romain,Cenon,Gambetta-Mairie-Lissandre,44.84312,-0.53952,Entire home/apt,190,9,0,,,1,84,0,
43665157,Duplex 110m2  avec terrasse,2053579,Eugénia,Bordeaux,Centre ville (Bordeaux),44.84734,-0.58854,Entire home/apt,110,365,1,2020-08-20,0.06,1,0,0,
43666275,Très  bel appartement près du pont de Pierre,17679777,Camille,Bordeaux,La Bastide,44.83942,-0.55484,Entire home/apt,65,365,9,2020-10-18,0.55,1,69,0,
43670690,Grande chambre avec baignoire à Eysines,53970032,Victor,Eysines,Eysines,44.8899,-0.64641,Private room,36,1,38,2021-11-28,2.08,3,292,26,
43672430,Maison pierre avec piscine chauffée à 30° Bordeaux,56044610,Patricia,Bordeaux,La Bastide,44.84105,-0.55153,Entire home/apt,204,2,34,2021-09-12,1.97,2,314,19,330630047480A
43676450,Maison très agréable a deux pas du centre ville,11034321,Aziz,Bordeaux,La Bastide,44.84775,-0.54596,Entire home/apt,180,3,2,2021-08-14,0.12,1,84,1,3306300471231
43676536,Maison avec grande piscine proche océan & Bordeaux,83047729,Celine,Pessac,France Alouette,44.7989,-0.67983,Entire home/apt,245,7,4,2021-08-21,0.24,1,0,1,
43681919,Maison 4 chambres avec jardin luxuriant et piscine,36375462,Philippe,Merignac,Bourran,44.85145,-0.63637,Entire home/apt,350,14,1,2020-08-15,0.06,1,0,0,
43683283,Comme à la maison !,3998883,Leslie,Villenave-d'Ornon,Villenave-d'Ornon,44.77032,-0.57651,Private room,35,3,1,2020-10-11,0.07,1,0,0,
43684359,Chambre 17m2 avec bureau Mérignac centre,27902036,Thierry,Merignac,Bourran,44.84275,-0.63662,Private room,20,5,2,2020-08-09,0.12,2,0,0,
43692802,Maison 45m² Pessac Bordeaux idéalement placée,348987668,Nathalie,Pessac,France Alouette,44.78396,-0.67044,Entire home/apt,42,3,15,2021-11-10,0.84,1,226,14,
43694912,Chambre dans bel appartement centre ville,276921520,Amandine,Bordeaux,Bordeaux Sud,44.83449,-0.56265,Private room,45,1,24,2021-11-28,1.37,1,8,11,
43695565,Studio charmant plein centre de Bordeaux,32603898,Olivier,Bordeaux,Centre ville (Bordeaux),44.83822,-0.58132,Entire home/apt,80,365,4,2020-08-23,0.25,1,176,0,
43695614,maison de ville centre Bordeux,61946047,Luc,Bordeaux,Centre ville (Bordeaux),44.84424,-0.58866,Entire home/apt,300,365,0,,,1,0,0,
43697415,Chartrons - Appartement de charme + PATIO,300406348,Astrid,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85369,-0.57002,Entire home/apt,200,3,8,2021-10-31,0.50,1,70,7,33063005271AD
43699722,Studio au centre de Gradignan,348936514,Krystyna,Gradignan,Gradignan,44.77295,-0.61766,Private room,30,3,6,2021-07-31,0.36,1,165,1,
43701727,Chambre privé proche Bordeaux,349081613,Lucy,Cenon,Palmer-Gravires-Cavailles,44.86225,-0.52171,Private room,25,1,1,2020-06-28,0.06,1,0,0,
43711066,Belle villa avec piscine entre Bordeaux et océan,12258066,Laure,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.90245,-0.72394,Entire home/apt,320,7,5,2021-08-14,0.29,1,0,3,
43712244,Maison de Ville avec Piscine,147747642,Ian,Pessac,Nos,44.80984,-0.64587,Entire home/apt,170,7,1,2020-07-19,0.06,1,0,0,
43719476,Appartement chaleureux et confortable  Cité du Vin,15295233,Baptiste,Bordeaux,Bordeaux Maritime,44.86725,-0.55225,Entire home/apt,110,365,1,2020-07-25,0.06,1,159,0,
43721870,"Maison entre Océan, Vignoble et ville de Bordeaux.",349299388,Laurence,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89402,-0.73032,Entire home/apt,75,7,1,2020-07-31,0.06,1,159,0,
43723575,Bel appartement avec terrasse et jardin arborés,286610,Pierre,Bgles,Bgles,44.79916,-0.5647,Entire home/apt,60,2,2,2021-10-31,0.25,1,158,2,
43728188,"A 30 mn des plages, maison rénovée avec jardin",106309983,Marie,Le Haillan,Le Haillan,44.87298,-0.68322,Entire home/apt,150,3,15,2021-08-23,0.92,1,19,9,
43731610,Appartement 43m2 coconning,227576675,Laurie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82265,-0.59412,Entire home/apt,30,1,13,2020-07-28,0.72,1,0,0,
43731997,la villa,13018585,Karine,Talence,Talence,44.79607,-0.60313,Entire home/apt,120,4,0,,,1,0,0,
43732094,Appartement T2 proche Bordeaux pour 4 personnes,24891377,Jonathan,Cenon,Gambetta-Mairie-Lissandre,44.85006,-0.5327,Entire home/apt,65,2,3,2020-08-23,0.19,1,0,0,
43737493,Joli studio à Bègles à 2 pas du tram,10400307,Leslie,Bgles,Bgles,44.80131,-0.54771,Entire home/apt,45,3,61,2021-11-26,4.07,1,75,42,
43737603,Cosy studio dans le triangle d’or de Bordeaux,10464471,Patrick,Bordeaux,Centre ville (Bordeaux),44.8444,-0.57649,Private room,69,3,25,2021-09-10,1.37,1,85,13,
43738314,Petite maisonnette récemment rénovée,349456891,Faty,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90471,-0.68768,Entire home/apt,68,1,23,2021-08-15,1.26,2,345,4,
43741041,"Maison récente, climatisée,  avec piscine chauffée",83111194,Vanessa,Villenave-d'Ornon,Villenave-d'Ornon,44.76051,-0.55612,Entire home/apt,180,7,3,2021-07-19,0.18,1,0,1,
43741110,Maison avec piscine entre plage et centre ville,349519589,Jean-Maël,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.86754,-0.70761,Entire home/apt,320,9,3,2021-08-14,0.19,1,22,1,
43746400,"35 m2 privatisé, sécurisé dans le calme arboré.",349580152,L'Orée Du Médoc,Le Taillan-Mdoc,Le Taillan-Mdoc,44.89835,-0.67564,Private room,22,2,14,2021-10-15,2.05,1,223,14,
43748281,Joli  petit loft dans échoppe pierre centre-ville,47238921,Sylvie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85668,-0.56509,Entire home/apt,95,1,12,2021-09-26,0.66,1,344,10,33063005776E4
43750022,Appartement lumineux Bordeaux parc Bordelais,4024909,Karine,Le Bouscat,Le Bouscat,44.857342,-0.60347,Entire home/apt,90,3,50,2021-11-29,2.81,1,319,25,
43751165,T3 confortable et équipé + proche tram A-B-C,8283216,Marion,Bordeaux,Centre ville (Bordeaux),44.83859,-0.57197,Entire home/apt,80,7,4,2021-11-02,0.30,1,237,3,3306300484709
43753325,MANEGE 1,18796190,Julie,Bordeaux,Centre ville (Bordeaux),44.84053,-0.58495,Entire home/apt,106,2,11,2021-11-13,0.66,25,244,9,33063001620C5
43760776,VILLA DI MEGLIO,349589664,Eric,Eysines,Eysines,44.87953,-0.62901,Entire home/apt,365,4,6,2021-08-27,0.36,1,313,2,
43764467,★ LIFE&TRAVEL- STUDIO COSY ★ PARKING ★ TERRASSE ★,346185910,Anthony,Bordeaux,Bordeaux Sud,44.82856,-0.57618,Entire home/apt,67,1,120,2021-12-05,6.68,1,238,80,33063000376D5
43773362,Chambre 11m2 balcon et bureau sur jardin,27902036,Thierry,Merignac,Bourran,44.84285,-0.63854,Private room,28,5,2,2021-07-18,0.12,2,0,1,
43773399,Stylish loft + patio in Bordeaux's cultural heart,11296909,Deborah,Bordeaux,Bordeaux Sud,44.83092,-0.56101,Entire home/apt,144,2,30,2021-12-06,1.72,2,57,20,33063004930A7
43774740,Maison typique bordelaise de 1860 toute refaite,349855966,Guilhem,Lormont,Lormont,44.87661,-0.53326,Entire home/apt,140,2,31,2021-12-05,1.83,1,160,20,
43775886,Villa 8 pers avec jardin et parking,349875480,Emery,Eysines,Eysines,44.88293,-0.64311,Entire home/apt,350,5,1,2020-08-14,0.06,1,0,0,
43777608,Le petit coin d'estuaire,31191976,Jean Marc,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85687,-0.56559,Entire home/apt,67,7,3,2021-08-21,0.19,1,324,2,3306300633612
43780943,Maison Begles  5/6pers Jardin  2chambres,6861665,Geay,Bgles,Bgles,44.80797,-0.54347,Entire home/apt,140,2,2,2021-07-26,0.13,2,364,1,
43782711,MANEGE 2,18796190,Julie,Bordeaux,Centre ville (Bordeaux),44.83933,-0.58706,Entire home/apt,106,2,35,2021-11-07,1.98,25,262,23,33063002399C4
43783744,Chambre lumineuse et au calme,328032183,Isabelle,Bordeaux,Caudran,44.86198,-0.62961,Private room,30,2,0,,,1,0,0,
43785622,Charmant studio au coeur de Bordeaux,349987349,Aurélie,Bordeaux,Nansouty - Saint Gens,44.82614,-0.57344,Entire home/apt,50,3,39,2021-11-19,2.42,1,66,25,330630050279A
43786519,Charmant appartement 4-6 personnes cosy de 60 m2,349996461,Isabelle,Bordeaux,Bordeaux Sud,44.82536,-0.56192,Entire home/apt,75,2,19,2021-07-08,1.11,1,0,10,33063005328AF
43786943,"Talence, Chambre meublée.",115307192,Stephane,Talence,Talence,44.8131,-0.5916,Private room,35,30,2,2020-12-23,0.15,1,0,1,
43787473,Apt sur les hauteurs de Bordeaux à 2 pas du centre,275310095,Alexandra,Lormont,Lormont,44.87133,-0.52389,Entire home/apt,75,4,27,2021-11-01,1.51,1,130,11,
43787662,Magnifique appartement avec cour privée et parking,9551295,Mathieu,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85545,-0.58936,Entire home/apt,85,365,29,2020-09-23,1.65,1,344,0,
43789684,★★★★ T3 calme et lumineux à deux pas de Bordeaux,79055201,Camille,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82192,-0.59452,Entire home/apt,120,3,21,2021-08-31,1.19,1,0,8,
43792711,GuestReady - Charming Flat near Place de la Victoire,402191311,GuestReady,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83027,-0.58055,Entire home/apt,65,2,7,2020-08-20,0.39,35,0,0,3306300470819
43796271,home   galin   prox  3 kms  bordeaux,20713175,Jacky,Cenon,Gambetta-Mairie-Lissandre,44.84609,-0.53512,Entire home/apt,55,2,3,2020-07-11,0.17,1,0,0,
43798749,Charmant studio en bois aux portes de Bordeaux,7358942,Pascale,Talence,Talence,44.81495,-0.57672,Entire home/apt,31,5,11,2021-10-22,0.62,1,1,2,
43802233,Grand T2 bien situé pour visiter la Gironde,97403803,Margaux,Merignac,Bourran,44.84154,-0.63672,Entire home/apt,46,4,1,2020-08-04,0.06,1,0,0,
43803213,Coup de coeur pour ce T3 aux Chartrons,107847338,Alice,Bordeaux,Bordeaux Maritime,44.85782,-0.56326,Entire home/apt,124,2,13,2021-08-20,0.76,1,25,5,33063006463B9
43804055,Appartement Cosy - 5min du Centre Historique,221680411,Florian,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83769,-0.59228,Entire home/apt,40,365,2,2020-07-27,0.12,1,0,0,
43804557,Maison familiale au cœur de Bordeaux,10018667,Greg,Bordeaux,Bordeaux Sud,44.82199,-0.55954,Entire home/apt,120,3,7,2021-08-19,0.41,1,0,2,33063005282EF
43807128,Maison dans le vert et proche Bordeaux,30572235,Véronique,Blanquefort,Blanquefort,44.91889,-0.63357,Entire home/apt,110,7,1,2020-08-16,0.06,1,77,0,
43808793,"Devise N - Duplex 130m² avec terrasse, centre",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.83992,-0.57171,Entire home/apt,198,30,0,,,82,353,0,"Available with a mobility lease only (""bail mobilité"")"
43808798,"Devise N - 130m2 av belle terrasse, centre ville",72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84103,-0.57093,Entire home/apt,198,30,0,,,83,353,0,"Available with a mobility lease only (""bail mobilité"")"
43809217,Appartement Cosy aux portes de Bordeaux,64278388,Arnaud,Villenave-d'Ornon,Villenave-d'Ornon,44.77498,-0.57518,Entire home/apt,45,2,11,2020-08-13,0.61,2,0,0,
43809450,Charmant studio au cœur de bordeaux,350276102,Veronique,Bordeaux,Centre ville (Bordeaux),44.83829,-0.56807,Entire home/apt,89,365,2,2020-08-21,0.12,1,365,0,
43812827,Studio chez particulier 33185 LE HAILLAN,43781747,Michel,Le Haillan,Le Haillan,44.87027,-0.67692,Private room,57,7,0,,,1,364,0,
43813904,L'ANNEXE BORDELAISE en plein cœur de Bordeaux,164626639,Agence Cocoonr Bordeaux,Bordeaux,Bordeaux Sud,44.8315,-0.57234,Entire home/apt,67,1,14,2021-10-24,0.79,31,74,6,3306300386649
43814168,Mieuxqualhotel Jacuzzi cocooning à 5 min du centre,350316120,Sasu,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83104,-0.60561,Entire home/apt,148,1,98,2021-11-30,6.49,2,347,82,330630049890B
43814773,Paradis atypique aux portes de Bordeaux,75867499,Michel,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.85765,-0.49428,Entire home/apt,60,5,13,2021-07-10,0.78,1,3,6,3306300021873
43815160,Maison individuelle au calme à poximité du tram A,349846986,Didier,Merignac,La Glacire,44.8298,-0.63874,Entire home/apt,170,7,4,2021-08-06,0.23,1,164,2,
43815711,T2 tout équipé Triangle d 'Or,6632301,Michel,Bordeaux,Centre ville (Bordeaux),44.83809,-0.57568,Entire home/apt,45,6,6,2021-08-25,0.35,1,15,2,3306300529438
43816746,Proche Hôpital Pellegrin,350210516,Ted,Pessac,Verthamon,44.81685,-0.62067,Entire home/apt,89,2,2,2020-07-28,0.12,1,344,0,
43818593,"A 200m de bdx lac plage, 15min du centre en tram.",37645581,Rémi,Bordeaux,Bordeaux Maritime,44.8761,-0.57553,Entire home/apt,80,4,4,2021-07-25,0.24,1,0,1,33063005923AF
43819129,Maison - Piscine & SPA entre plage et centre ville,350386806,Muriel,Merignac,Capeyron,44.84589,-0.643209,Entire home/apt,285,7,7,2021-08-21,0.41,1,0,4,
43823761,GuestReady - Apartment for 2 near Place de la Victoire,402191311,GuestReady,Bordeaux,Bordeaux Sud,44.83188,-0.57619,Entire home/apt,1179,22,13,2020-08-27,0.75,35,0,0,33063004741DF
43825054,chambre vte accès terrasse,305203443,Veronique,Bordeaux,Caudran,44.83877,-0.60738,Private room,17,2,10,2020-08-07,0.55,1,0,0,
43827258,MAISON DE CHARME ENTRE VILLE ET OCÉAN,63328526,Agnès,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89853,-0.74065,Entire home/apt,170,2,5,2021-08-21,0.31,1,4,3,
43828612,Maison de charme avec animaux et potager !,21887283,Cécile,Merignac,Arlac,44.81735,-0.62511,Entire home/apt,160,7,5,2021-08-19,0.30,1,0,3,
43828895,Appt Bordeaux+terrasse+chat,115546261,Marilys,Bordeaux,Bordeaux Maritime,44.86142,-0.55495,Entire home/apt,85,365,0,,,1,0,0,
43832238,"Maison entre Bordeaux, l'océan et la Route du Vin",11143678,Lauren,Le Haillan,Le Haillan,44.88016,-0.67641,Entire home/apt,120,1,2,2021-08-15,0.12,2,0,1,
43832698,Chambre avec salle de bain privée et piscine,56044610,Patricia,Bordeaux,La Bastide,44.83905,-0.55016,Private room,55,1,3,2021-09-29,1.02,2,38,3,
43837843,"T2 50m2 avec terrasse au calme, place de parking",242576002,Eléna,Bgles,Bgles,44.80728,-0.541,Entire home/apt,55,2,22,2021-07-18,1.26,1,6,9,
43838751,Chambre dans une maison très charmante,242778636,Giorgia,Bordeaux,Centre ville (Bordeaux),44.8457,-0.57945,Private room,25,1,8,2020-08-14,0.45,1,0,0,
43838951,Loue belle maison familiale à Bordeaux,347757802,Nicolas,Bordeaux,Bordeaux Maritime,44.87497,-0.54915,Entire home/apt,135,5,0,,,1,48,0,3306300579557
43842949,*ELLA* Adorable appartement T3 - CHARTRONS,17832583,Caroline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85039,-0.57059,Entire home/apt,66,30,6,2021-12-09,0.40,22,17,4,"Available with a mobility lease only (""bail mobilité"")"
43852520,Appart de standing-12mn de Bordeaux centre en tram,97222035,Gael Carol,Le Bouscat,Le Bouscat,44.8629,-0.59534,Entire home/apt,130,2,0,,,1,88,0,
43859471,STUDIO AVEC JARDIN PRIVATIF BORDEAUX CENTRE,58717975,Marion,Bordeaux,Centre ville (Bordeaux),44.8375,-0.59377,Entire home/apt,48,2,4,2021-07-07,0.23,1,0,2,3306300561052
43865093,Appartement d’artiste lumineux Marché des Capucins,49538741,Lucie,Bordeaux,Bordeaux Sud,44.83016,-0.56742,Entire home/apt,80,2,4,2020-08-14,0.23,6,0,0,3306300475328
43868483,Studio 28m2 avec balcon et place de parking,121338527,Luna,Talence,Talence,44.79945,-0.58706,Entire home/apt,25,1,20,2020-09-20,1.17,1,0,0,
43871156,Appartement cosy proche Bordeaux (avec parking ),53054947,Sophie,Bgles,Bgles,44.80026,-0.54399,Entire home/apt,75,2,51,2021-12-06,2.88,1,5,38,
43875697,T2 plein centre de Bordeaux proche place victoire,327797009,Karl,Bordeaux,Bordeaux Sud,44.82764,-0.57399,Entire home/apt,80,365,6,2020-07-06,0.34,1,0,0,
43876817,Agréable T2 à 2 pas de la place de la victoire,298761304,Aurella,Bordeaux,Nansouty - Saint Gens,44.82631,-0.57609,Entire home/apt,60,365,12,2021-01-01,0.68,1,178,1,
43877577,Nid d'Aigle Vue exceptionnelle à 360° sur Bordeaux,64052795,Marilyn Et Éric,Bordeaux,Centre ville (Bordeaux),44.83942,-0.57151,Entire home/apt,260,2,38,2021-10-18,2.28,1,73,32,330630041675E
43881779,Grande maison-piscine chauffée à 2 pas de Bordeaux,12732664,Magali,Eysines,Eysines,44.87237,-0.63262,Entire home/apt,390,6,3,2021-08-22,0.18,1,0,1,
43882126,Charmant Studio en centre ville,38388045,Aurelie,Bordeaux,Bordeaux Sud,44.82717,-0.5721,Entire home/apt,40,365,3,2020-08-09,0.18,1,0,0,
43888554,Studio cosy,351463133,Francois,Pessac,Verthamon,44.81999,-0.60833,Entire home/apt,50,2,39,2021-08-23,2.22,2,0,24,
43891293,Très agréable appartement 75 m2 avec balcon sud,16605661,Fred,Bgles,Bgles,44.8076,-0.57056,Entire home/apt,75,3,5,2021-08-20,0.31,1,14,3,
43893010,Appartement de charme avec vue exceptionnelle,2305129,Emmanuel,Bordeaux,La Bastide,44.83668,-0.55596,Entire home/apt,121,4,15,2021-09-19,0.88,1,3,10,33063005726B7
43895425,Appartement entier dans résidence proche Bordeaux.,44174369,Thomas,Bgles,Bgles,44.80297,-0.54206,Entire home/apt,61,3,5,2021-12-03,0.29,1,17,2,
43896198,Appartement T2 BORDEAUX St Jean - 47m² - 14e étage,36149547,Mirren,Bordeaux,Bordeaux Sud,44.82508,-0.55721,Entire home/apt,90,30,5,2021-07-16,0.28,1,329,4,3306300476882
43901489,Appartement au cœur de Pessac,185458098,Cedric,Pessac,Casino,44.80686,-0.62837,Entire home/apt,80,2,2,2021-02-14,0.17,1,0,2,
43901583,Appartement dans résidence arborée avec terrasse,9240624,Gwenhaele,Le Bouscat,Le Bouscat,44.86907,-0.59566,Entire home/apt,60,3,7,2021-10-01,0.43,1,0,4,
43902583,Grand T3 Bordeaux(Begles) transport,93301826,Márcinho,Bgles,Bgles,44.8047,-0.55746,Entire home/apt,66,4,21,2021-09-11,1.22,1,135,12,
43902995,Appartement Gradignan 65m2,70697602,Olivier,Gradignan,Gradignan,44.7895,-0.61302,Entire home/apt,55,7,4,2020-08-24,0.24,2,0,0,
43903282,GuestReady - Airy Studio in Capucins - Victoire,402191311,GuestReady,Bordeaux,Bordeaux Sud,44.83382,-0.57211,Entire home/apt,59,2,7,2020-08-30,0.41,35,0,0,330630047511C
43903392,GARDEN - Spacious Studio with garden in the center,164626639,Agence Cocoonr Bordeaux,Bordeaux,Centre ville (Bordeaux),44.83985,-0.58429,Entire home/apt,92,1,16,2021-05-31,0.91,31,164,2,33063004773A0
43903661,LE SAINT-MICHEL - Cosy apartment,164626639,Agence Cocoonr Bordeaux,Bordeaux,Bordeaux Sud,44.83302,-0.56722,Entire home/apt,73,1,33,2021-10-24,1.89,31,260,25,330630047677C
43905139,"Duplex tout juste rénové, au calme, centre ville.",15745206,Cécile,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83362,-0.57905,Entire home/apt,80,365,3,2020-08-12,0.17,1,358,0,
43905700,Bègles: maison familiale avec piscine,45372126,Anne Sophie,Bgles,Bgles,44.79872,-0.56533,Entire home/apt,230,7,3,2021-08-14,0.19,1,0,2,
43908021,Chambre Jaune de la Maison aux Hortensias,186256180,Marie Hélène,Pessac,Le Monteil,44.80152,-0.6545,Private room,33,1,6,2021-09-02,0.34,3,23,2,
43909239,Appartement lumineux dans le centre Historique,101248436,Antonin,Bordeaux,Bordeaux Sud,44.83238,-0.56274,Entire home/apt,66,5,27,2021-10-03,1.54,1,24,7,3306300449722
43916970,maison bois dans la foret aux portes de bordeaux,38085444,Denis,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.93215,-0.7007,Entire home/apt,290,14,2,2020-08-22,0.12,1,358,0,
43920799,"Atypical and bright studio with garden, Bordeaux",37881865,Clo,Bordeaux,Nansouty - Saint Gens,44.82081,-0.57592,Entire home/apt,64,4,11,2021-10-09,0.92,1,0,11,330630050030A
43922346,"Charmant appartement près du centre, tram à 50m",91981793,Marine,Bordeaux,La Bastide,44.85362,-0.53895,Entire home/apt,73,2,4,2021-08-13,0.24,2,0,1,33063006529F1
43922717,Gde Maison piscine véranda quartier calme,351659281,Berger,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.87367,-0.70815,Entire home/apt,284,5,4,2020-08-22,0.24,1,0,0,
43922817,Superbe  Appartement  résidentiel   entier,153397175,Monique,Parempuyre,Parempuyre,44.955116,-0.603444,Entire home/apt,90,1,7,2021-09-30,0.67,3,337,7,
43923358,"Villa, jardin, piscine, à 2 pas de Bordeaux",65017344,Marie,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90773,-0.66979,Private room,120,2,0,,,2,46,0,
43926008,Cosy appartement T1 idéalement placé,351661831,Paul,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85094,-0.5739,Entire home/apt,45,2,49,2021-10-17,2.80,1,6,31,3306300551465
43927567,Appartement-maisonnette/terrasse 20m2,41244714,Alexandre,Le Bouscat,Le Bouscat,44.85606,-0.59353,Entire home/apt,60,6,0,,,1,0,0,
43933885,Home Sweet Home calme et fonctionnel,156696964,Séverine,Merignac,La Glacire,44.83048,-0.6248,Entire home/apt,60,2,2,2021-11-19,2,1,332,2,
43938275,Charmant appartement en plein cœur de Bordeaux,87322211,Alex,Bordeaux,Centre ville (Bordeaux),44.84061,-0.57184,Entire home/apt,70,365,9,2020-08-31,0.53,1,0,0,
43938590,Eklo Classic Room,343917442,Eklo,Bordeaux,La Bastide,44.844116,-0.55643,Private room,54,1,42,2021-12-05,18.26,6,364,42,
43938764,💙À 11min du Centre ville de Bordeaux💙,343201601,Gisèle,Cenon,Plaisance-Loret-Maregue,44.84967,-0.50969,Entire home/apt,45,2,18,2021-09-08,1.08,1,357,15,
43938928,Eklo Duo Room,343917442,Eklo,Bordeaux,La Bastide,44.844116,-0.55643,Private room,54,1,6,2021-12-04,5.14,6,363,6,
43939064,Eklo Family Room,343917442,Eklo,Bordeaux,La Bastide,44.844116,-0.55643,Private room,83,1,1,2021-10-30,0.70,6,359,1,
43939217,Eklo Studio for 4,343917442,Eklo,Bordeaux,La Bastide,44.844116,-0.55643,Private room,93,1,9,2021-12-03,4.82,6,355,9,
