id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
48913741,"Le Lumière, confortable T3, box, balcon vue jardin",3889618,Sylvie,,8e Arrondissement,45.7421,4.85995,Entire home/apt,133,2,6,2021-11-28,0.85,1,24,6,6938812883362
48914804,Chambrette verte lyonnaise,65326569,Sylviane,,8e Arrondissement,45.7309,4.87648,Private room,22,6,3,2021-08-29,0.42,4,0,3,
48949193,Le Carnot - Superbe 2 chambres - Perrache,226216922,David,,2e Arrondissement,45.75264,4.82905,Entire home/apt,150,90,0,,,124,231,0,"Available with a mobility lease only (""bail mobilité"")"
48950170,"Beautiful apt on the banks of the Saône, Lyon",291015206,Luckey,,5e Arrondissement,45.76644,4.82422,Entire home/apt,58,2,30,2021-12-03,4.29,94,288,30,6938512889779
48963499,Bright apartment overlooking Saone with balcony,414254088,All In Lyon,,5e Arrondissement,45.75829,4.82396,Entire home/apt,96,3,0,,,55,1,0,6938512397158
48993641,Studio meublé quartier Hôpitaux Est,395122702,Andrée,,3e Arrondissement,45.74718,4.88813,Private room,25,2,4,2021-08-20,0.78,1,193,4,
48994839,Studio avec balcon  Lyon Centre,32433016,Cécile,,7e Arrondissement,45.741825,4.841325,Entire home/apt,64,2,24,2021-11-28,2.91,1,4,24,6938712925654
49005752,Chambre privée Lyon 6ème tout équipé,299090955,Maximilien,,3e Arrondissement,45.76341,4.8473,Private room,40,2,14,2021-07-25,1.70,2,0,14,6938613194511
49011687,Studio cosy à 1 mn de la gare Part-Dieu,160715424,Yann,,3e Arrondissement,45.76113,4.8615,Entire home/apt,80,2,2,2021-10-04,0.29,1,90,2,6938313033553
49019087,Entire appartement - City Center - near Bellecour,167897189,Mahdi,,3e Arrondissement,45.756462,4.841648,Entire home/apt,47,5,24,2021-12-04,3.33,2,311,24,6938312924774
49054038,Appartement à proximité des berges du Rhône,395619148,Marie-France,,7e Arrondissement,45.75303,4.84256,Entire home/apt,55,2,37,2021-12-05,5.12,1,10,37,6938712895069
49087195,Chambre Club dans le Centre de Lyon PDJ inclus,395894992,Maison,,1er Arrondissement,45.76626,4.83557,Private room,213,1,0,,,4,334,0,
49087315,Chambre Masterpiece Centre de Lyon PDJ inclus,395894992,Maison,,1er Arrondissement,45.76626,4.83557,Private room,228,1,0,,,4,337,0,
49087416,Chambre NÔ dans le Centre de Lyon PDJ inclus,395894992,Maison,,1er Arrondissement,45.76626,4.83557,Private room,250,1,0,,,4,335,0,
49088202,Cosy appartement avec grande terrasse vue dégagée.,3422144,Jordan,,8e Arrondissement,45.74451,4.87233,Entire home/apt,87,2,5,2021-10-17,0.88,2,0,5,6938812942354
49089277,Chambre Atrium Cinéma au cœur de Lyon PDJ inclus,395894992,Maison,,1er Arrondissement,45.76739,4.83467,Private room,202,1,0,,,4,256,0,
49106259,"""Appartement lumineux bien équipé avec un parking""",368186093,Imtinen,,8e Arrondissement,45.73777,4.87451,Entire home/apt,54,365,0,,,1,0,0,
49106746,Chambre Double dans le centre de Lyon,396058589,Michael,,2e Arrondissement,45.74974,4.82976,Private room,114,1,30,2021-08-30,4.27,3,0,30,
49107320,Nemea So Cloud - Chambre double 2 personnes,396060617,Amélia,,3e Arrondissement,45.75853,4.85843,Private room,129,1,3,2021-10-15,0.58,4,360,3,
49107470,Nemea So Cloud - Studio 2 personnes,396060617,Amélia,,3e Arrondissement,45.75684,4.85712,Private room,140,1,1,2021-09-11,0.33,4,362,1,
49107478,Chambre Double Supérieure dans le centre de Lyon,396058589,Michael,,2e Arrondissement,45.74974,4.82976,Private room,125,1,0,,,3,0,0,
49107511,Chambre Familiale dans le centre de Lyon,396058589,Michael,,2e Arrondissement,45.74974,4.82976,Private room,152,1,0,,,3,0,0,
49107532,Nemea So Cloud - Appartement T/2 4 personnes,396060617,Amélia,,3e Arrondissement,45.7589,4.85793,Private room,206,1,0,,,4,337,0,
49108342,Nice flat 5min from the Place des Terreaux,396070837,Gérard,,1er Arrondissement,45.76925,4.83388,Entire home/apt,70,1,10,2021-10-16,1.40,1,0,10,6938112877617
49111588,Appartement en rez de jardin secteur BACHUt,52282626,Mathilde,,8e Arrondissement,45.7353,4.86837,Entire home/apt,50,1,1,2021-12-05,1,1,2,1,6938813164464
49120136,Le Petit Capucins-4pers-Place des Terreaux-Opéra,226216922,David,,1er Arrondissement,45.76954,4.83207,Entire home/apt,84,2,22,2021-11-14,3.03,124,360,22,6938112868610
49120910,"❤️ Atypique et coloré, emplacement idéal ❤️",24900856,Déborah,,6e Arrondissement,45.7681,4.85426,Entire home/apt,206,1,22,2021-11-28,3.01,1,37,22,6938613078507
49121089,Studio lyonnais calme (4pers) Jacobins-Bellecour,226216922,David,,2e Arrondissement,45.76094,4.8333,Entire home/apt,74,2,18,2021-11-26,2.74,124,362,18,0693821900028
49124268,Logement lumineux tout équipé avec vue dégagée,219393761,Axel,,1er Arrondissement,45.76576,4.83307,Entire home/apt,131,3,18,2021-11-22,3.78,8,120,18,6938013023837
49125075,Lyon Place des Terreaux (hyper centre),84836774,Alicia,,1er Arrondissement,45.76707,4.83444,Entire home/apt,62,1,0,,,2,0,0,6938112907905
49135475,Délicieuse escale Lyonnaise au coeur de la ville,226216922,David,,1er Arrondissement,45.76789,4.82946,Entire home/apt,146,2,7,2021-09-03,1.06,124,0,7,6938112857425
49139712,CHARMANT COCOON ✦ GARE ✦ METRO ✦ TRAM,393820398,Edith,,3e Arrondissement,45.75987,4.8551,Entire home/apt,79,1,25,2021-12-03,3.46,2,355,25,6938312839058
49152696,Appartement quartier moulin à vent,80771606,Léo,,8e Arrondissement,45.72506,4.85343,Private room,80,2,1,2021-04-23,0.13,2,82,1,
49153013,Airbnb good vibes,396460605,Charliette,,7e Arrondissement,45.7323,4.83949,Private room,44,1,2,2021-07-25,0.26,1,69,2,
49153229,"💙  Duguesclin Baroque 💙, appartement de charme⭐️⭐️⭐️⭐️",396463304,Kim,,3e Arrondissement,45.75727,4.84869,Entire home/apt,78,2,38,2021-12-01,5.00,1,58,38,6938313006433
49156470,Appartement chic ⚘& cozy Lyon centre 💯 Métro D,361914419,Mouaouia,,7e Arrondissement,45.74829,4.85158,Entire home/apt,65,1,47,2021-12-10,5.97,1,172,47,6938712921694
49163947,Welcoming apartment - Croix-Rousse/Downtown,291015206,Luckey,,1er Arrondissement,45.77191,4.82537,Entire home/apt,68,2,22,2021-11-04,3.04,94,299,22,6938112890879
49169321,Lyon 5 chambre,396604317,Mimi,,5e Arrondissement,45.75145,4.79728,Private room,60,1,0,,,1,69,0,
49170350,Studio meublé hyper centre de Lyon,31077680,Clement,,1er Arrondissement,45.77071,4.8324,Entire home/apt,35,365,5,2021-05-21,0.64,1,0,5,
49174166,Nice functional studio in the heart of Lyon 7th,316423644,Luckey,,7e Arrondissement,45.75149,4.84341,Entire home/apt,61,2,12,2021-08-27,1.72,83,285,12,6938712896059
49182859,Studio moderne équipé avec mezzanine Lyon 1,396726884,Lisa,,1er Arrondissement,45.77044,4.83291,Entire home/apt,85,365,2,2021-07-22,0.31,1,344,2,
49184095,Grand appartement 8 pers-Jean Macé- Stade Gerland,226216922,David,,7e Arrondissement,45.74537,4.84197,Entire home/apt,119,90,1,2021-09-28,0.40,124,298,1,"Available with a mobility lease only (""bail mobilité"")"
49186086,Propre et fonctionnelle,227466902,Entreprise,,3e Arrondissement,45.7576,4.853,Entire home/apt,75,365,0,,,1,0,0,
49186391,Le Montesquieu-élégant studio -5 min Bellecour,226216922,David,,7e Arrondissement,45.75428,4.84157,Entire home/apt,70,2,9,2021-11-26,3.75,124,357,9,0693871900435
49201502,L'escale romantique -Métro Hôtel de Ville,226216922,David,,1er Arrondissement,45.76776,4.83141,Entire home/apt,125,2,22,2021-12-03,3.61,124,357,22,6938112584043
49202660,Charming flat in the center au Lyon,22672062,Sylvie,,7e Arrondissement,45.75226,4.8465,Entire home/apt,60,4,2,2021-12-10,2,1,11,2,6938712922882
49202762,La Martinière Capucins-Hyper centre-Quais de Saône,226216922,David,,1er Arrondissement,45.76647,4.83042,Entire home/apt,95,2,12,2021-11-27,1.97,124,10,12,693811022-3.4
49203202,Le Petit Domer -métro Garibaldi-Université,226216922,David,,7e Arrondissement,45.74747,4.85327,Entire home/apt,82,2,13,2021-11-01,2.38,124,358,13,6938712863692
49224160,Gamay - Appart'Ambiance,683086,Karine,,3e Arrondissement,45.75488,4.84856,Entire home/apt,177,1,0,,,45,232,0,6938312893595
49226086,Luxe et Calme en Hyper centre - La Cour des Bois,394268828,Adeline,,1er Arrondissement,45.77107,4.83256,Entire home/apt,112,1,81,2021-11-28,10.75,1,320,81,0693812000241
49238476,Le petit Montplaisir-parking- Sans Soucis,226216922,David,,8e Arrondissement,45.748,4.86336,Entire home/apt,83,2,17,2021-11-14,3.31,124,356,17,0693862000205
49242437,T2 au centre de Lyon à deux pas du métro Garibaldi,131799579,Maxime,,7e Arrondissement,45.74868,4.85436,Entire home/apt,40,365,7,2021-05-21,0.90,1,0,7,
49243321,Chambre privée dans appartement T1 bis duplex,53328201,Patrice,,3e Arrondissement,45.75312,4.89047,Private room,23,1,27,2021-12-07,3.46,2,1,27,
49253714,Jolie logement à 5 minutes à pied du centre,119210298,Nicolas,,1er Arrondissement,45.77316,4.83544,Entire home/apt,55,365,0,,,1,180,0,
49253788,5 min place Bellecour - Bail Mobilité uniquement,51565387,Daphné,,5e Arrondissement,45.7567,4.82497,Entire home/apt,40,30,0,,,2,224,0,"Available with a mobility lease only (""bail mobilité"")"
49265205,Appartement 6 personnes avec stationnement,95113821,Stephane,,7e Arrondissement,45.7318,4.83643,Entire home/apt,90,2,6,2021-07-26,1.07,1,0,6,6938712892002
49281930,"Modern & well equipped appart, Part-Dieu/Villette",316423644,Luckey,,3e Arrondissement,45.75701,4.87498,Entire home/apt,79,2,26,2021-12-03,3.77,83,319,26,6938313061366
49287352,Logement Lumineux tout confort 1 chambre,250437716,Nathalie,,8e Arrondissement,45.74313,4.87145,Entire home/apt,63,4,7,2021-11-19,1.21,2,54,7,0693882100013
49291595,Spacieux 2 pièces proche quai du Rhône,6025747,Eloïse,,3e Arrondissement,45.75816,4.84492,Entire home/apt,76,4,18,2021-11-07,2.67,2,115,18,6938312891419
49303883,Le Petit Sathonay-Quais de Saône-Terreaux,226216922,David,,1er Arrondissement,45.77017,4.82915,Entire home/apt,76,2,11,2021-11-26,1.68,124,361,11,6938112858217
49316682,DIFY Victoire - Berges du Rhône,8067536,Nicolas,,3e Arrondissement,45.75662,4.84285,Entire home/apt,204,1,9,2021-09-09,1.66,68,193,9,6938312898545
49319031,Canut calme et lumineux au cœur de Croix Rousse,38470358,Louis,,1er Arrondissement,45.77401,4.82859,Entire home/apt,103,3,14,2021-11-19,1.83,1,14,14,6938413008681
49329115,Auguste Comte - Studio tout équipé - Cœur de Lyon,319512702,Sébastien,,2e Arrondissement,45.75604,4.8306,Entire home/apt,50,30,1,2021-06-30,0.18,14,344,1,6938212912034
49332224,Duplex neuf ( 8 pers) St Didier-Vaise-Lyon,226216922,David,,9e Arrondissement,45.78997,4.80847,Entire home/apt,133,2,5,2021-11-19,1.53,124,336,5,dispensé
49340625,"Centre ville, T2 au calme, balcon et parking.",398008380,Famille,,7e Arrondissement,45.7447,4.84782,Entire home/apt,100,2,6,2021-11-29,0.92,1,8,6,6938712893485
49354826,♕♕♕  Studio Zen Terracotta Climatisé / Netflix ♕♕♕,45350748,Yvan,,6e Arrondissement,45.76656,4.85516,Entire home/apt,67,1,33,2021-11-21,5.32,5,268,33,6938612914003
49356131,Logement entier T1 bis Duplex,53328201,Patrice,,3e Arrondissement,45.75332,4.88918,Entire home/apt,80,1,0,,,2,0,0,6938312924180
49356335,★ COSY ★ CALME & CHALEUREUX ★ BIEN SITUÉ ★ NETFLIX,66680287,Gaétan,,4e Arrondissement,45.78125,4.83823,Entire home/apt,104,1,78,2021-12-09,10.04,1,42,78,
49356625,Lit dans dortoir B de 10 personnes Alter Hostel,146876252,Alter'Hostel,,9e Arrondissement,45.77176,4.81095,Shared room,27,1,5,2021-11-13,1.49,5,356,5,
49356685,Lit dans dortoir O de 10 personnes AlterHostel,146876252,Alter'Hostel,,9e Arrondissement,45.77201,4.81123,Shared room,27,1,8,2021-11-26,2.73,5,356,8,
49357014,Lit dans dortoir féminin 8 personnes Alter Hostel,146876252,Alter'Hostel,,4e Arrondissement,45.77218,4.81251,Shared room,28,1,19,2021-11-22,3.80,5,354,19,
49357076,Lit dans dortoir de 6 personnes Alter Hostel,146876252,Alter'Hostel,,9e Arrondissement,45.77203,4.81112,Shared room,30,1,0,,,5,352,0,
49360237,Studio fonctionnel Lyon-Vaise-Saint Didier,226216922,David,,9e Arrondissement,45.7887,4.80663,Entire home/apt,47,2,4,2021-11-22,0.59,124,364,4,dispensé
49360291,Nemea So Cloud - Long Séjour Studio,396060617,Amélia,,3e Arrondissement,45.7569,4.85655,Private room,20,90,0,,,4,281,0,
49395907,Le Bohème-Charmant 2 pers- Guillotière-Bellecour,226216922,David,,3e Arrondissement,45.7557,4.84391,Entire home/apt,81,2,9,2021-11-14,1.38,124,296,9,6938312849352
49397143,Loft spacieux rénové -Université -Guillotière,226216922,David,,7e Arrondissement,45.75494,4.84255,Entire home/apt,103,2,14,2021-11-19,2.73,124,348,14,6938712883587
49409930,❤Presqu'île au fil de l'eau (Hypercentre de Lyon)❤,104494966,Johana Et Julien,,2e Arrondissement,45.76407,4.83693,Entire home/apt,279,4,1,2021-11-12,1,3,311,1,6938212985773
49410601,Chambre Presqu'île Cordeliers (Hypercentre Lyon),104494966,Johana Et Julien,,2e Arrondissement,45.76367,4.83712,Private room,120,15,0,,,3,324,0,
49411915,Une chambre dans un bel appartement récent.,80955007,Karima,,3e Arrondissement,45.75453676045702,4.882977210779699,Private room,50,1,0,,,1,352,0,
49414639,Appartement T2 tout équipé en plein coeur de Lyon,27765782,Corinne & Tanguy,,7e Arrondissement,45.74931,4.85457,Entire home/apt,50,3,12,2021-09-02,2.07,1,9,12,6938712899128
49416515,Agréable T3 avec extérieur proche Jean Macé,8519179,Romain,,7e Arrondissement,45.746696,4.846475,Entire home/apt,145,2,11,2021-10-17,1.52,1,45,11,6938712920607
49421319,Logement cocooning  centre Lyon ⭐️Fibre/Apple Tv,398614268,Margot,,3e Arrondissement,45.75656,4.84436,Entire home/apt,69,3,30,2021-12-08,4.09,2,362,30,4576249978755
49432307,Grande chambre vue Saône dans 70m2 avec balcon,11438742,Meryl,,9e Arrondissement,45.767448,4.811666,Private room,55,1,4,2021-06-10,0.57,2,0,4,
49432991,Studio cosy avec mezzanine plein centre de Lyon,271202451,Audrey,,7e Arrondissement,45.74996,4.84163,Entire home/apt,46,30,0,,,2,205,0,"Available with a mobility lease only (""bail mobilité"")"
49434899,"Modern apartment near Tête d'Or, Lyon 6th",316423644,Luckey,,6e Arrondissement,45.76924,4.85645,Entire home/apt,103,2,33,2021-12-06,4.88,83,338,33,6938612890544
49436394,Chambre dans appartement avec belle vue sur Lyon,24504162,Arnaud,,5e Arrondissement,45.75428,4.81713,Private room,58,2,6,2021-11-28,1.91,1,57,6,
49451857,Logement à Lyon,67709309,Bérénice,,9e Arrondissement,45.76548,4.79351,Entire home/apt,68,2,18,2021-12-09,3.60,1,162,18,6938912903032
49453191,Studio avec Garage Neuf Gare Perrache Lyon centre,226216922,David,,2e Arrondissement,45.74496,4.82571,Entire home/apt,86,2,21,2021-11-26,3.87,124,355,21,6938212613116
49455109,Jolie chambre ( 2 pers) Foch-Parc Tête d'Or,226216922,David,,6e Arrondissement,45.77144,4.84319,Entire home/apt,60,2,17,2021-11-10,2.88,124,361,17,0693861900354
49455566,Le Ptit Canut : studio hypercentre Lyon Saxe,23642192,Natacha,,3e Arrondissement,45.75763,4.84826,Entire home/apt,75,6,5,2021-07-08,0.87,1,175,5,6938312895674
49456404,Pieds à terre (4 pers) Lyon Part-Dieu-centre,226216922,David,,3e Arrondissement,45.76268,4.86598,Entire home/apt,77,2,18,2021-11-22,2.76,124,334,18,6938312630014
49458651,Joli studio lyonnais-Bellecour,226216922,David,,3e Arrondissement,45.7551,4.84505,Entire home/apt,74,30,0,,,124,0,0,"Available with a mobility lease only (""bail mobilité"")"
49461732,"Appt lumineux, calme. Résidence arborée et garage",5896962,Hélène,,3e Arrondissement,45.75133,4.87146,Entire home/apt,66,4,7,2021-11-14,1.44,1,25,7,D202107300743
49462404,Le Cocon Hygge & SPA,52764609,Manon,,8e Arrondissement,45.74698,4.86189,Entire home/apt,138,2,34,2021-12-10,4.93,14,339,34,0693881900114
49471442,Appartement Familiale Quai de Saône - Saint Paul,10096885,Quentin & Clémence,,5e Arrondissement,45.7666,4.82522,Entire home/apt,137,2,7,2021-11-21,1.58,1,10,7,6938513018354
49472364,Magnifique appartement avec une vue exceptionnel,155608828,Teodora,,1er Arrondissement,45.76705,4.83688,Entire home/apt,90,1,16,2021-10-22,2.14,3,0,16,6987122871456
49472372,Le Petit Condé - Studio hyper centre - Perrache,226216922,David,,2e Arrondissement,45.75326,4.8269,Entire home/apt,91,2,13,2021-09-26,1.82,124,358,13,6938212945587
49474121,Studio cosy Place de la Croix-Rousse,226216922,David,,4e Arrondissement,45.77453,4.83172,Entire home/apt,75,30,1,2021-08-14,0.25,124,0,1,"Available with a mobility lease only (""bail mobilité"")"
49479921,Chambre dans appartement au pied de l'Opéra,88273894,Etienne,,1er Arrondissement,45.76945,4.83694,Private room,38,5,1,2021-11-08,0.88,1,157,1,
49494113,Le Cocon De Paris,52764609,Manon,,9e Arrondissement,45.77918,4.80404,Entire home/apt,57,1,22,2021-12-04,2.93,14,308,22,0693892100089
49494257,Duplex calme Brotteaux-Part Dieu-Parc Tête d'Or,226216922,David,,6e Arrondissement,45.7671,4.855,Entire home/apt,83,2,10,2021-10-27,1.46,124,354,10,6938012597136
49496331,Le Boudoir Vieux Lyon-Fourviere (4 pers),226216922,David,,5e Arrondissement,45.75856,4.82614,Entire home/apt,103,2,17,2021-10-31,3.11,124,364,17,6938512684297
49497064,Le Chalet - Studio avec Terrasse - Vaise,319512702,Sébastien,,9e Arrondissement,45.77981,4.79764,Entire home/apt,81,5,19,2021-12-05,3.31,14,164,19,6938912912336
49508608,Le Cocon On Dîne,52764609,Manon,,8e Arrondissement,45.74735,4.86137,Entire home/apt,98,1,41,2021-11-28,5.64,14,353,41,6938812369460
49508981,󹀁Sweet cozy flat󹀁- City town/Train st. Part Dieu,399318334,Ludwig,,3e Arrondissement,45.75413,4.85017,Entire home/apt,90,2,53,2021-12-09,7.87,1,67,53,6938012906744
49509481,Le TANNEURS-charmant 6 pers-Pieds du métro Valmy,226216922,David,,9e Arrondissement,45.77377,4.80701,Entire home/apt,95,2,14,2021-11-01,2.75,124,348,14,6938912821076
49514320,"Superb apt in the Jacobins district, Lyon 2nd",316423644,Luckey,,2e Arrondissement,45.76049,4.83269,Entire home/apt,164,2,28,2021-10-14,4.47,83,0,28,6938112912655
49517728,70m2 avec balcon et vue Saône proche Vieux Lyon,11438742,Meryl,,9e Arrondissement,45.76775,4.81256,Entire home/apt,157,2,9,2021-07-26,1.34,2,0,9,6938913173741
49524783,Joli 2 pièce au calme avec garage gratuit-Lyon 3,69958672,Emeric,,3e Arrondissement,45.75186,4.85692,Entire home/apt,129,365,15,2021-08-27,2.11,1,114,15,
49528816,Studio cosy Lyon 8  à 7 min T2,121686211,Julie Et Nordine,,8e Arrondissement,45.73682,4.85211,Entire home/apt,50,2,22,2021-10-27,3.04,2,46,22,6938812887817
49536510,Petit appartement Lyon 3,81625833,,,3e Arrondissement,45.76197,4.84481,Shared room,20,1,0,,,1,100,0,
49537951,Appartement au calme,12346931,Alexandre,,3e Arrondissement,45.75303,4.85004,Entire home/apt,82,2,2,2021-10-30,0.34,1,0,2,6938313040481
49547388,☆ Chambre Cosy x Maison x Quai de Saône ☆,399712334,Sébastien,,5e Arrondissement,45.75171,4.82004,Private room,34,1,4,2021-11-05,0.63,1,0,4,
49555204,MEMORABLEPLACE The Casper - Cosy & calm - Metro B,414476002,Memorable,,7e Arrondissement,45.73385,4.8393,Entire home/apt,67,2,17,2021-11-29,2.43,34,181,17,6938712782233
49555205,MEMORABLEPLACE -Atelier Lassagne -3BED Lyon Center,414476002,Memorable,,1er Arrondissement,45.77071,4.83703,Entire home/apt,93,2,17,2021-11-29,2.52,34,342,17,6938112467643
49559883,T1 Bis Hyper centre de Lyon Entre  Saône et Rhone,326975012,Florian,,1er Arrondissement,45.77043,4.82884,Entire home/apt,77,2,32,2021-11-21,5.19,7,346,32,20210817-0728
49561543,Belle chambre au cœur de La Croix rousse,302739448,Carine,,4e Arrondissement,45.77489,4.83425,Private room,40,10,0,,,1,358,0,
49563104,"Appart' cosy, fonctionnel et accueillant - 40 m2",97246630,Inès,,2e Arrondissement,45.74106,4.82305,Entire home/apt,114,2,18,2021-11-28,2.54,1,347,18,6938212947864
49576596,Appartement une chambre proche de la gare,31360920,Aymeric,,3e Arrondissement,45.7553,4.86633,Entire home/apt,59,4,8,2021-12-06,1.45,1,72,8,6938313026625
49577144,Grand Appartement Lounge - Situation idéale,2029330,Nicolas,,9e Arrondissement,45.78352,4.809031,Entire home/apt,112,4,28,2021-11-26,3.87,1,191,28,0693892100192
49579285,"Charmant, Spacieux, calme très bien situé avec vue",54192473,Florian,,4e Arrondissement,45.77717,4.8343,Entire home/apt,80,2,3,2021-09-12,0.43,1,0,3,6938412930388
49580251,Joli studio rénové Saxe Gambetta,226216922,David,,7e Arrondissement,45.75327,4.84293,Entire home/apt,101,2,1,2021-07-04,0.19,124,0,1,6938712818261
49581014,Le Chariot d'Or -Superbe 2 chambres-Croix Rousse,226216922,David,,4e Arrondissement,45.7785,4.83453,Entire home/apt,115,2,20,2021-11-23,2.86,124,0,20,6938412900102
49584996,ELLA - Magnifique appartement avec parking,337698666,Agence COCOONR / BOOK&PAY,,6e Arrondissement,45.770828,4.851963,Entire home/apt,326,1,8,2021-10-26,1.70,14,268,8,6938612895888
49585945,Chambre privée Lyon 7 proche parc blandan,371011808,Isabelle,,7e Arrondissement,45.74935,4.85402,Private room,45,2,4,2021-08-30,0.80,1,7,4,
49599216,Appartement cosy et calme Lyon 8 proche Lyon 7,43925167,Arold,,8e Arrondissement,45.73298,4.85223,Entire home/apt,70,3,5,2021-10-04,0.82,1,16,5,6938812934040
49600504,Loft 2 persons - center of Lyon - Freehand by Ho36,91983746,Audrey,,7e Arrondissement,45.753132,4.842046,Entire home/apt,72,1,51,2021-11-20,7.18,7,117,51,Exempt - hotel-type listing
49604011,DIFY Malot - Jean Macé,8067536,Nicolas,,7e Arrondissement,45.73497,4.83893,Entire home/apt,108,1,12,2021-11-20,1.67,68,93,12,6938712898237
49604733,Coup de Coeur Part Dieu-Appartement neuf 4 pers,226216922,David,,3e Arrondissement,45.76086,4.86704,Entire home/apt,88,2,9,2021-10-27,1.38,124,362,9,6938312629915
49606570,Appartement lumineux et calme Fourvière Vieux Lyon,40829455,Aurélie,,5e Arrondissement,45.75415,4.82104,Entire home/apt,110,1,1,2021-05-14,0.14,2,5,1,6938512985195
49607029,Grand T3 lyon confluence avec 2 balcons vue Saône,137075766,Ylan,,2e Arrondissement,45.7434,4.81529,Entire home/apt,350,2,3,2021-11-27,1.55,1,178,3,6938213063076
49608514,Appart cosy Fourvière Vieux Lyon Théâtre romain,40829455,Aurélie,,5e Arrondissement,45.754684,4.820163,Entire home/apt,110,1,14,2021-11-28,1.94,2,5,14,6938512985195
49613456,Beau 2 pièces quartier Guillotière,79560575,Marie-Lou,,3e Arrondissement,45.75682,4.84559,Entire home/apt,77,1,10,2021-11-21,1.58,1,4,10,6938312914777
49621465,Le Fernand-Vue panoramique-Sathonay-Terreaux,226216922,David,,1er Arrondissement,45.76956,4.82837,Entire home/apt,118,2,21,2021-11-10,4.12,124,327,21,6938112867620
49623276,Chambre Cosy Au calme,71360013,Elly,,9e Arrondissement,45.77789,4.80685,Private room,27,1,6,2021-07-13,0.88,2,0,6,
49623843,Loft 2 personnes - centre Lyon - Crazy by Ho36,91983746,Audrey,,7e Arrondissement,45.753132,4.842046,Entire home/apt,67,1,37,2021-11-26,5.12,7,163,37,Exempt - hotel-type listing
49625191,New ! Amazing Flat - 2 rooms - downtown Lyon,319512702,Sébastien,,2e Arrondissement,45.75254,4.82795,Entire home/apt,194,3,25,2021-11-21,3.52,14,253,25,6938212912430
49625345,Charmant Appartement refait à neuf-Part Dieu,226216922,David,,3e Arrondissement,45.75521,4.85574,Entire home/apt,81,2,10,2021-11-17,1.52,124,355,10,6938312773138
49625789,Studio in the heart of the city - By Ho36 with <3,91983746,Audrey,,7e Arrondissement,45.753132,4.842046,Entire home/apt,69,1,41,2021-11-26,6.09,7,170,41,Exempt - hotel-type listing
49626779,Le Montplaisir - Studio tout équipé - Proche métro,319512702,Sébastien,,8e Arrondissement,45.74648,4.86364,Entire home/apt,58,2,16,2021-10-31,2.34,14,348,16,6938312912797
49626883,Studio cosy Hyper centre Opéra-Terreaux,226216922,David,,1er Arrondissement,45.77069,4.83145,Entire home/apt,62,2,15,2021-09-18,2.26,124,359,15,6938112557418
49628537,Charming flat on the Saone riverside .,14388260,Alper,,4e Arrondissement,45.78169,4.81149,Entire home/apt,60,3,6,2021-09-24,0.85,1,17,6,6938413050253
49628900,Beau Studio refait à neuf pour 2 personnes,369826491,WeHost,,7e Arrondissement,45.74748,4.85283,Entire home/apt,55,3,4,2021-11-20,0.59,28,88,4,6938712900514
49642633,Le Petit Arloing-Studio Quais de Saône Vaise,226216922,David,,9e Arrondissement,45.77209,4.81198,Entire home/apt,61,2,8,2021-10-01,1.30,124,358,8,6938912886404
49643257,Le Jean Macé-Charmant 4 pers- universités,226216922,David,,7e Arrondissement,45.74729,4.84244,Entire home/apt,70,90,1,2021-08-08,0.24,124,0,1,"Available with a mobility lease only (""bail mobilité"")"
49643787,Le République-Joli meublé au calme-Bellecour,226216922,David,,2e Arrondissement,45.76193,4.83525,Entire home/apt,87,90,0,,,124,0,0,"Available with a mobility lease only (""bail mobilité"")"
49644887,La suite Bibliothèque - fully equipped appartment in Vieux Lyon (Old Town),414254088,All In Lyon,,5e Arrondissement,45.76391,4.82717,Entire home/apt,77,2,22,2021-11-14,3.14,55,353,22,6938512871369
49647142,Le Felix Faure- Charmant 6 pers-Part Dieu Villette,226216922,David,,3e Arrondissement,45.7559,4.86855,Entire home/apt,108,2,19,2021-11-26,2.91,124,353,19,6938312866376
49651701,Nid douillet proche d’hôtel de ville,155608828,Teodora,,1er Arrondissement,45.7669,4.83892,Entire home/apt,23,1,1,2021-05-14,0.14,3,0,1,6938113093589
49651754,Bel appartement idéal pour visiter Lyon,275308995,Anne,,7e Arrondissement,45.742947,4.848278,Entire home/apt,55,2,3,2021-11-07,0.45,1,35,3,6938713076302
49653844,"Appartement cosy, refait à neuf, Lyon Centre",23251973,Christelle,,7e Arrondissement,45.75216,4.84178,Entire home/apt,81,3,15,2021-12-05,2.14,1,17,15,6938712917934
49665744,"Lyon Monchat : Design, Charme, Confort",39758867,Reda,,3e Arrondissement,45.75206,4.89753,Entire home/apt,1500,2,0,,,1,0,0,
49669539,"Studio meublé, idéal court séjour. Prox Part-Dieu",17713822,Alexandre,,3e Arrondissement,45.76334,4.85185,Entire home/apt,35,365,9,2021-07-30,1.29,1,87,9,
49680471,Grande chambre dans un appartement paisible à Lyon,86945820,Dylan,,8e Arrondissement,45.7315,4.85628,Private room,50,1,3,2021-08-29,0.44,3,0,3,
